
customer;wholesaler;period;operator;turnover;productGroup;transactionId;totalPoints;promotionPoints;bonusPoints
241679;Örum Oy Ab;2025_01;+;4.23;PG0080000100000001;61-93492931;4.23;0;0
222107;Örum Oy Ab;2025_01;+;4.48;PG0080000100000001;61-93492875;4.48;0;0
223000;Örum Oy Ab;2025_01;+;4.07;PG0080000100000001;61-93493149;4.07;0;0
71184;Örum Oy Ab;2025_01;+;4.8;PG0080000100000001;61-93493177;4.8;0;0
70829;Örum Oy Ab;2025_01;+;4.31;PG0080000100000001;61-93493699;4.31;0;0
358;Örum Oy Ab;2025_01;+;4.02;PG0080000100000001;61-93494771;4.02;0;0
2810062;Örum Oy Ab;2025_01;+;5.12;PG0080000100000001;61-93492939;5.12;0;0
17918;Örum Oy Ab;2025_01;-;5.12;PG0080000100000001;61-93492986;-5.12;0;0
223000;Örum Oy Ab;2025_01;+;5.06;PG0080000100000001;61-93493068;5.06;0;0
214371;Örum Oy Ab;2025_01;+;5.67;PG0080000100000001;61-93494784;5.67;0;0
218235;Örum Oy Ab;2025_01;+;5.06;PG0080000100000001;61-93494889;5.06;0;0
71080;Örum Oy Ab;2025_01;+;5.06;PG0080000100000001;61-93494750;5.06;0;0
39100251;Örum Oy Ab;2025_01;+;5.36;PG0080000100000001;61-93494349;5.36;0;0
214081;Örum Oy Ab;2025_01;+;5.67;PG0080000100000001;61-93494400;5.67;0;0
222107;Örum Oy Ab;2025_01;-;5.57;PG0080000100000001;61-93494454;-5.57;0;0
222072;Örum Oy Ab;2025_01;+;5.12;PG0080000100000001;61-93494481;5.12;0;0
222107;Örum Oy Ab;2025_01;+;5.57;PG0080000100000001;61-93494216;5.57;0;0
216037;Örum Oy Ab;2025_01;+;5.12;PG0080000100000001;61-93493991;5.12;0;0
320012;Örum Oy Ab;2025_01;+;6.48;PG0080000100000001;61-93494018;6.48;0;0
216037;Örum Oy Ab;2025_01;+;5.12;PG0080000100000001;61-93494033;5.12;0;0
3700083;Örum Oy Ab;2025_01;+;5.67;PG0080000100000001;61-93493870;5.67;0;0
71880;Örum Oy Ab;2025_01;+;5.67;PG0080000100000001;61-93493897;5.67;0;0
214344;Örum Oy Ab;2025_01;+;20.48;PG0080000100000001;61-93493524;20.48;0;0
214274;Örum Oy Ab;2025_01;+;5.57;PG0080000100000001;61-93493563;5.57;0;0
70151;Örum Oy Ab;2025_01;+;4.86;PG0080000100000001;61-93493709;4.86;0;0
3700083;Örum Oy Ab;2025_01;-;5.67;PG0080000100000001;61-93493455;-5.67;0;0
72031;Örum Oy Ab;2025_01;+;5.06;PG0080000100000001;61-93493489;5.06;0;0
39100251;Örum Oy Ab;2025_01;+;5.36;PG0080000100000001;61-93493521;5.36;0;0
71021;Örum Oy Ab;2025_01;+;5.97;PG0080000100000001;61-93493230;5.97;0;0
214787;Örum Oy Ab;2025_01;+;6.37;PG0080000100000001;61-93492987;6.37;0;0
209799;Örum Oy Ab;2025_01;+;8.39;PG0080000100000001;61-93492920;8.39;0;0
209799;Örum Oy Ab;2025_01;+;8.39;PG0080000100000001;61-93492921;8.39;0;0
221181;Örum Oy Ab;2025_01;+;8.39;PG0080000100000001;61-93493103;8.39;0;0
218235;Örum Oy Ab;2025_01;+;8.39;PG0080000100000001;61-93493186;8.39;0;0
39100251;Örum Oy Ab;2025_01;+;9.52;PG0080000100000001;61-93494721;9.52;0;0
17918;Örum Oy Ab;2025_01;+;41.95;PG0080000100000001;61-93494558;41.95;0;0
2803932;Örum Oy Ab;2025_01;+;5.22;PG0080000100000001;61-93492985;5.22;0;0
40248;Örum Oy Ab;2025_01;+;7.71;PG0080000100000001;61-93493225;7.71;0;0
70546;Örum Oy Ab;2025_01;+;7.29;PG0080000100000001;61-93493448;7.29;0;0
320086;Örum Oy Ab;2025_01;+;9;PG0080000100000001;61-93493752;9;0;0
221163;Örum Oy Ab;2025_01;+;6.92;PG0080000100000001;61-93493031;6.92;0;0
214787;Örum Oy Ab;2025_01;+;14.38;PG0080000100000001;61-93492987;14.38;0;0
216037;Örum Oy Ab;2025_01;+;15.1;PG0080000100000001;61-93494015;15.1;0;0
216037;Örum Oy Ab;2025_01;+;15.1;PG0080000100000001;61-93494029;15.1;0;0
216037;Örum Oy Ab;2025_01;+;15.1;PG0080000100000001;61-93494365;15.1;0;0
3505901;Örum Oy Ab;2025_01;+;15.1;PG0080000100000001;61-93494707;15.1;0;0
214787;Örum Oy Ab;2025_01;+;14.38;PG0080000100000001;61-93494847;14.38;0;0
71184;Örum Oy Ab;2025_01;-;10.93;PG0080000100000003;61-93493378;-10.93;0;0
4431;Örum Oy Ab;2025_01;+;10.38;PG0080000100000003;61-93494496;10.38;0;0
2606514;Örum Oy Ab;2025_01;+;16.79;PG0080000100000001;61-93493689;16.79;0;0
223000;Örum Oy Ab;2025_01;+;7.72;PG0080000100000001;61-93493490;7.72;0;0
2702672;Örum Oy Ab;2025_01;+;9.42;PG0080000100000001;61-93493845;9.42;0;0
214499;Örum Oy Ab;2025_01;+;6.98;PG0080000100000001;61-93493846;6.98;0;0
17918;Örum Oy Ab;2025_01;+;13.96;PG0080000100000001;61-93494558;13.96;0;0
70234;Örum Oy Ab;2025_01;+;7.22;PG0080000100000001;61-93493457;7.22;0;0
3505901;Örum Oy Ab;2025_01;+;6.09;PG0080000100000001;61-93494707;6.09;0;0
209799;Örum Oy Ab;2025_01;+;5.77;PG0080000100000001;61-93492910;5.77;0;0
214787;Örum Oy Ab;2025_01;+;5.77;PG0080000100000001;61-93494847;5.77;0;0
214344;Örum Oy Ab;2025_01;+;7.78;PG0080000100000001;61-93494719;7.78;0;0
222107;Örum Oy Ab;2025_01;+;4.24;PG0080000100000001;61-93494094;4.24;0;0
322091;Örum Oy Ab;2025_01;+;6.64;PG0080000100000001;61-93493809;6.64;0;0
322091;Örum Oy Ab;2025_01;+;6.64;PG0080000100000001;61-93493815;6.64;0;0
71675;Örum Oy Ab;2025_01;+;5.19;PG0080000100000001;61-93493838;5.19;0;0
71091;Örum Oy Ab;2025_01;+;5.19;PG0080000100000001;61-93494521;5.19;0;0
221264;Örum Oy Ab;2025_01;+;8.06;PG0080000100000001;61-93493309;8.06;0;0
70917;Örum Oy Ab;2025_01;+;48.83;PG0060000600000006;61-93494834;48.83;0;0
214499;Örum Oy Ab;2025_01;+;60.34;PG0010000100000002;61-93493851;60.34;0;0
358;Örum Oy Ab;2025_01;+;47.61;PG0010000100000002;61-93494329;47.61;0;0
218057;Örum Oy Ab;2025_01;+;24.99;PG0010000100000002;61-93492951;24.99;0;0
2803932;Örum Oy Ab;2025_01;+;14.63;PG0010000100000002;61-93494641;14.63;0;0
926;Örum Oy Ab;2025_01;+;22.83;PG0010000100000002;61-93494334;22.83;0;0
72031;Örum Oy Ab;2025_01;+;27.52;PG0010000100000002;61-93494851;27.52;0;0
330103;Örum Oy Ab;2025_01;-;33.19;PG0010000100000002;61-93493333;-33.19;0;0
209799;Örum Oy Ab;2025_01;+;3.38;PG0080000100000001;61-93493110;3.38;0;0
214274;Örum Oy Ab;2025_01;+;3.94;PG0080000100000001;61-93493563;3.94;0;0
17467;Örum Oy Ab;2025_01;+;3.38;PG0080000100000001;61-93494202;3.38;0;0
2803932;Örum Oy Ab;2025_01;+;34.49;PG0010000200000001;61-93494641;34.49;0;0
2623555;Örum Oy Ab;2025_01;+;53.86;PG0010000200000001;61-93494418;53.86;0;0
218057;Örum Oy Ab;2025_01;+;58.49;PG0010000200000001;61-93492951;58.49;0;0
241128;Örum Oy Ab;2025_01;-;90.55;PG0010000200000001;61-93493847;-90.55;0;0
214499;Örum Oy Ab;2025_01;+;44.04;PG0010000200000001;61-93493568;44.04;0;0
210186;Örum Oy Ab;2025_01;+;43.28;PG0010000200000001;61-93494670;43.28;0;0
71193;Örum Oy Ab;2025_01;+;92.4;PG0010000200000001;61-93494678;92.4;0;0
223038;Örum Oy Ab;2025_01;+;51.77;PG0010000200000001;61-93493364;51.77;0;0
1252;Örum Oy Ab;2025_01;-;99.2;PG0010000200000001;61-93494086;-99.2;0;0
15822;Örum Oy Ab;2025_01;+;99.2;PG0010000200000001;61-93494426;99.2;0;0
39100251;Örum Oy Ab;2025_01;-;111.92;PG0010000200000001;61-93494034;-111.92;0;0
218235;Örum Oy Ab;2025_01;+;61.76;PG0010000200000001;61-93493405;61.76;0;0
221264;Örum Oy Ab;2025_01;+;99.72;PG0010000200000001;61-93493213;99.72;0;0
70234;Örum Oy Ab;2025_01;+;97.58;PG0010000200000001;61-93494187;97.58;0;0
71341;Örum Oy Ab;2025_01;+;108.4;PG0010000200000001;61-93494307;108.4;0;0
19608;Örum Oy Ab;2025_01;+;93.94;PG0010000200000001;61-93494336;93.94;0;0
2803932;Örum Oy Ab;2025_01;-;97.33;PG0010000200000001;61-93494241;-97.33;0;0
204099;Örum Oy Ab;2025_01;+;82.28;PG0010000200000001;61-93492838;82.28;0;0
214499;Örum Oy Ab;2025_01;+;76.13;PG0010000200000001;61-93493811;76.13;0;0
39100251;Örum Oy Ab;2025_01;-;106.49;PG0010000200000001;61-93493962;-106.49;0;0
71193;Örum Oy Ab;2025_01;+;135.42;PG0010000200000001;61-93493570;135.42;0;0
71193;Örum Oy Ab;2025_01;-;135.42;PG0010000200000001;61-93493754;-135.42;0;0
222107;Örum Oy Ab;2025_01;+;135.42;PG0010000200000001;61-93494193;135.42;0;0
70234;Örum Oy Ab;2025_01;+;175.65;PG0010000200000001;61-93494187;175.65;0;0
4303;Örum Oy Ab;2025_01;+;35.56;PG0010000100000002;61-93493869;35.56;0;0
16618;Örum Oy Ab;2025_01;+;39.03;PG0010000100000002;61-93494806;39.03;0;0
223038;Örum Oy Ab;2025_01;+;20.56;PG0010000100000002;61-93493364;20.56;0;0
400199;Örum Oy Ab;2025_01;+;28.1;PG0010000100000002;61-93494790;28.1;0;0
2623555;Örum Oy Ab;2025_01;+;29.31;PG0010000100000002;61-93492881;29.31;0;0
358;Örum Oy Ab;2025_01;+;28.07;PG0010000100000002;61-93494771;28.07;0;0
330103;Örum Oy Ab;2025_01;+;37.62;PG0010000100000002;61-93494659;37.62;0;0
218005;Örum Oy Ab;2025_01;+;57.76;PG0010000100000002;61-93493362;57.76;0;0
19608;Örum Oy Ab;2025_01;+;22.83;PG0010000100000002;61-93494336;22.83;0;0
221264;Örum Oy Ab;2025_01;+;39.52;PG0010000100000002;61-93493213;39.52;0;0
218235;Örum Oy Ab;2025_01;+;37.23;PG0010000100000002;61-93493982;37.23;0;0
70234;Örum Oy Ab;2025_01;+;38.54;PG0010000100000002;61-93494187;38.54;0;0
71341;Örum Oy Ab;2025_01;+;42.96;PG0010000100000002;61-93494307;42.96;0;0
19608;Örum Oy Ab;2025_01;+;37.23;PG0010000100000002;61-93494336;37.23;0;0
214081;Örum Oy Ab;2025_01;+;41.53;PG0010000100000002;61-93494368;41.53;0;0
214499;Örum Oy Ab;2025_01;+;41.08;PG0010000100000002;61-93493568;41.08;0;0
2622923;Örum Oy Ab;2025_01;+;17.97;PG0010000100000002;61-93494855;17.97;0;0
71193;Örum Oy Ab;2025_01;+;43.7;PG0010000100000002;61-93493570;43.7;0;0
71193;Örum Oy Ab;2025_01;-;43.7;PG0010000100000002;61-93493754;-43.7;0;0
70234;Örum Oy Ab;2025_01;+;43.7;PG0010000100000002;61-93494187;43.7;0;0
222107;Örum Oy Ab;2025_01;+;47.66;PG0010000100000002;61-93494193;47.66;0;0
16618;Örum Oy Ab;2025_01;+;25;PG0010000100000001;61-93494806;25;0;0
1252;Örum Oy Ab;2025_01;-;32.02;PG0010000100000001;61-93493565;-32.02;0;0
15822;Örum Oy Ab;2025_01;+;32.02;PG0010000100000001;61-93494426;32.02;0;0
223033;Örum Oy Ab;2025_01;+;51.71;PG0010000700000001;61-93494826;51.71;0;0
71341;Örum Oy Ab;2025_01;+;16.95;PG0080000500000005;61-93494231;16.95;0;0
358;Örum Oy Ab;2025_01;+;25.25;PG0080000500000005;61-93494771;25.25;0;0
2810062;Örum Oy Ab;2025_01;+;14.52;PG0080000500000005;61-93492939;14.52;0;0
71091;Örum Oy Ab;2025_01;+;15.83;PG0080000500000005;61-93492977;15.83;0;0
70151;Örum Oy Ab;2025_01;+;15.19;PG0080000500000005;61-93493709;15.19;0;0
2810062;Örum Oy Ab;2025_01;-;14.52;PG0080000500000005;61-93493785;-14.52;0;0
40214;Örum Oy Ab;2025_01;+;24.98;PG0080000500000005;61-93494779;24.98;0;0
40214;Örum Oy Ab;2025_01;+;24.98;PG0080000500000005;61-93494779;24.98;0;0
2810062;Örum Oy Ab;2025_01;-;21.38;PG0080000300000001;61-93493785;-21.38;0;0
3700085;Örum Oy Ab;2025_01;+;25.04;PG0080000300000001;61-93494435;25.04;0;0
214344;Örum Oy Ab;2025_01;+;21.38;PG0080000300000001;61-93494719;21.38;0;0
40214;Örum Oy Ab;2025_01;+;25.04;PG0080000300000001;61-93494779;25.04;0;0
13749;Örum Oy Ab;2025_01;+;13.46;PG0080000100000001;61-93494304;13.46;0;0
71184;Örum Oy Ab;2025_01;+;5.28;PG0080000100000001;61-93494284;5.28;0;0
5151;Örum Oy Ab;2025_01;+;4.18;PG0080000100000001;61-93494491;4.18;0;0
40214;Örum Oy Ab;2025_01;+;5.01;PG0080000100000001;61-93494779;5.01;0;0
214371;Örum Oy Ab;2025_01;+;5.01;PG0080000100000001;61-93494784;5.01;0;0
40216;Örum Oy Ab;2025_01;+;6.58;PG0080000200000001;61-93493178;6.58;0;0
71341;Örum Oy Ab;2025_01;+;10.35;PG0080000200000001;61-93494231;10.35;0;0
2702672;Örum Oy Ab;2025_01;+;17.12;PG0080000200000001;61-93494388;17.12;0;0
40214;Örum Oy Ab;2025_01;+;15.71;PG0080000200000001;61-93494779;15.71;0;0
209799;Örum Oy Ab;2025_01;+;8.36;PG0080000200000001;61-93492926;8.36;0;0
17467;Örum Oy Ab;2025_01;+;8.36;PG0080000200000001;61-93494202;8.36;0;0
40248;Örum Oy Ab;2025_01;+;11.3;PG0080000300000001;61-93493778;11.3;0;0
221181;Örum Oy Ab;2025_01;+;8.76;PG0080000300000001;61-93493082;8.76;0;0
210186;Örum Oy Ab;2025_01;+;8.76;PG0080000300000001;61-93494726;8.76;0;0
71341;Örum Oy Ab;2025_01;-;15.62;PG0080000300000001;61-93494677;-15.62;0;0
17467;Örum Oy Ab;2025_01;+;4.22;PG0080000100000001;61-93493216;4.22;0;0
40248;Örum Oy Ab;2025_01;+;4.3;PG0080000100000001;61-93493778;4.3;0;0
19753;Örum Oy Ab;2025_01;+;243.36;PG0090000100000002;61-93494267;0;0;0
3494;Örum Oy Ab;2025_01;+;4.35;PG0020000100000001;61-93493946;4.35;0;0
70234;Örum Oy Ab;2025_01;+;7.84;PG0020000100000001;61-93494787;7.84;0;0
3505901;Örum Oy Ab;2025_01;+;43.44;PG0020000100000007;61-93494707;43.44;0;0
71784;Örum Oy Ab;2025_01;+;112.56;PG0020000100000007;61-93493860;112.56;0;0
221181;Örum Oy Ab;2025_01;+;12.26;PG0080000200000001;61-93493103;12.26;0;0
39100251;Örum Oy Ab;2025_01;+;14.1;PG0080000200000001;61-93494721;14.1;0;0
209799;Örum Oy Ab;2025_01;+;7.26;PG0080000500000001;61-93492926;7.26;0;0
218147;Örum Oy Ab;2025_01;+;8.89;PG0080000500000001;61-93494092;8.89;0;0
241679;Örum Oy Ab;2025_01;+;8.88;PG0080000500000001;61-93492931;8.88;0;0
223024;Örum Oy Ab;2025_01;+;11.18;PG0080000500000001;61-93492973;11.18;0;0
217023;Örum Oy Ab;2025_01;+;7.45;PG0080000500000001;61-93494350;7.45;0;0
221181;Örum Oy Ab;2025_01;+;6.3;PG0080000500000001;61-93493082;6.3;0;0
353599;Örum Oy Ab;2025_01;+;6.3;PG0080000500000001;61-93494869;6.3;0;0
330103;Örum Oy Ab;2025_01;-;6.3;PG0080000500000001;61-93493902;-6.3;0;0
216207;Örum Oy Ab;2025_01;+;8.68;PG0080000500000001;61-93493916;8.68;0;0
17467;Örum Oy Ab;2025_01;+;6.3;PG0080000500000001;61-93494202;6.3;0;0
218235;Örum Oy Ab;2025_01;+;10.26;PG0080000500000001;61-93493562;10.26;0;0
365799;Örum Oy Ab;2025_01;-;16.62;PG0080000500000001;61-93493437;-16.62;0;0
71193;Örum Oy Ab;2025_01;+;8.28;PG0080000500000001;61-93493328;8.28;0;0
330103;Örum Oy Ab;2025_01;-;8.28;PG0080000500000001;61-93493902;-8.28;0;0
241679;Örum Oy Ab;2025_01;+;9.81;PG0080000500000002;61-93494293;9.81;0;0
353599;Örum Oy Ab;2025_01;+;32.81;PG0080000500000002;61-93493135;32.81;0;0
71880;Örum Oy Ab;2025_01;-;11.24;PG0080000500000002;61-93493555;-11.24;0;0
40214;Örum Oy Ab;2025_01;+;10.45;PG0080000500000002;61-93494779;10.45;0;0
17918;Örum Oy Ab;2025_01;+;41.65;PG0080000500000002;61-93494558;41.65;0;0
40214;Örum Oy Ab;2025_01;+;10.45;PG0080000500000002;61-93494779;10.45;0;0
40214;Örum Oy Ab;2025_01;+;11.44;PG0080000500000002;61-93494779;11.44;0;0
222107;Örum Oy Ab;2025_01;+;14.74;PG0080000500000002;61-93493278;14.74;0;0
353599;Örum Oy Ab;2025_01;+;11.95;PG0080000500000002;61-93493135;11.95;0;0
16913;Örum Oy Ab;2025_01;+;12.87;PG0080000500000002;61-93494846;12.87;0;0
209799;Örum Oy Ab;2025_01;+;17.26;PG0080000500000002;61-93492910;17.26;0;0
214344;Örum Oy Ab;2025_01;-;7.6;PG0080000500000001;61-93493617;-7.6;0;0
214344;Örum Oy Ab;2025_01;+;7.6;PG0080000500000001;61-93494719;7.6;0;0
71080;Örum Oy Ab;2025_01;+;8.25;PG0080000500000001;61-93494750;8.25;0;0
217023;Örum Oy Ab;2025_01;+;10.07;PG0080000500000001;61-93494288;10.07;0;0
320086;Örum Oy Ab;2025_01;+;9.24;PG0080000500000001;61-93493784;9.24;0;0
209799;Örum Oy Ab;2025_01;+;26.28;PG0080000500000002;61-93494634;26.28;0;0
221264;Örum Oy Ab;2025_01;+;16.41;PG0080000500000002;61-93493309;16.41;0;0
223000;Örum Oy Ab;2025_01;+;11.83;PG0080000500000001;61-93493149;11.83;0;0
209799;Örum Oy Ab;2025_01;+;14.34;PG0080000500000002;61-93492920;14.34;0;0
209799;Örum Oy Ab;2025_01;+;14.34;PG0080000500000002;61-93492921;14.34;0;0
222072;Örum Oy Ab;2025_01;+;14.28;PG0080000500000002;61-93494459;14.28;0;0
2803932;Örum Oy Ab;2025_01;+;21.88;PG0080000500000002;61-93492985;21.88;0;0
71675;Örum Oy Ab;2025_01;+;22.36;PG0080000500000002;61-93493838;22.36;0;0
71091;Örum Oy Ab;2025_01;+;22.36;PG0080000500000002;61-93494521;22.36;0;0
222107;Örum Oy Ab;2025_01;+;30.42;PG0080000500000002;61-93492903;30.42;0;0
70087;Örum Oy Ab;2025_01;-;32.63;PG0080000500000002;61-93493727;-32.63;0;0
216037;Örum Oy Ab;2025_01;+;26.52;PG0080000500000002;61-93494029;26.52;0;0
216037;Örum Oy Ab;2025_01;+;26.52;PG0080000500000002;61-93494365;26.52;0;0
3505901;Örum Oy Ab;2025_01;+;14.39;PG0080000500000002;61-93494707;14.39;0;0
70546;Örum Oy Ab;2025_01;+;9.61;PG0010000800000004;61-93493406;9.61;0;0
220046;Örum Oy Ab;2025_01;+;8.89;PG0010000800000004;61-93493005;8.89;0;0
3505901;Örum Oy Ab;2025_01;+;177.4;PG0010001000000002;61-93494707;177.4;0;0
214344;Örum Oy Ab;2025_01;+;9.47;PG0130000100000001;61-93492917;9.47;0;0
1023;Örum Oy Ab;2025_01;+;10.6;PG0130000100000001;61-93492937;10.6;0;0
218235;Örum Oy Ab;2025_01;+;9.47;PG0130000100000001;61-93493405;9.47;0;0
218235;Örum Oy Ab;2025_01;+;9.47;PG0130000100000001;61-93493562;9.47;0;0
3700083;Örum Oy Ab;2025_01;+;10.07;PG0130000100000001;61-93493870;10.07;0;0
39034191;Örum Oy Ab;2025_01;+;9.57;PG0130000100000001;61-93493620;9.57;0;0
40214;Örum Oy Ab;2025_01;+;22.16;PG0130000100000001;61-93494779;22.16;0;0
217023;Örum Oy Ab;2025_01;+;25.09;PG0130000100000001;61-93494850;25.09;0;0
71091;Örum Oy Ab;2025_01;+;2.68;PG0130000100000003;61-93493926;2.68;0;0
70546;Örum Oy Ab;2025_01;-;7.54;PG0130000100000001;61-93493268;-7.54;0;0
219207;Örum Oy Ab;2025_01;+;8.52;PG0130000100000001;61-93493428;8.52;0;0
330103;Örum Oy Ab;2025_01;-;7.62;PG0130000100000001;61-93493902;-7.62;0;0
214344;Örum Oy Ab;2025_01;+;8.97;PG0130000100000001;61-93493152;8.97;0;0
2702672;Örum Oy Ab;2025_01;+;12.06;PG0130000100000001;61-93493799;12.06;0;0
2623555;Örum Oy Ab;2025_01;-;10.46;PG0130000100000001;61-93494557;-10.46;0;0
221181;Örum Oy Ab;2025_01;+;9.29;PG0130000100000001;61-93493757;9.29;0;0
17918;Örum Oy Ab;2025_01;+;9.29;PG0130000100000001;61-93494511;9.29;0;0
70917;Örum Oy Ab;2025_01;+;10.35;PG0130000100000001;61-93494834;10.35;0;0
71341;Örum Oy Ab;2025_01;-;10.61;PG0130000100000001;61-93494677;-10.61;0;0
218005;Örum Oy Ab;2025_01;+;24.68;PG0130000100000002;61-93493362;24.68;0;0
221181;Örum Oy Ab;2025_01;+;23.9;PG0080000200000001;61-93493082;23.9;0;0
221181;Örum Oy Ab;2025_01;+;23.9;PG0080000200000001;61-93493833;23.9;0;0
210186;Örum Oy Ab;2025_01;+;23.9;PG0080000200000001;61-93494726;23.9;0;0
320012;Örum Oy Ab;2025_01;+;12.98;PG0080000200000001;61-93493370;12.98;0;0
330103;Örum Oy Ab;2025_01;-;8.8;PG0080000200000001;61-93493902;-8.8;0;0
218235;Örum Oy Ab;2025_01;+;12.38;PG0080000200000001;61-93493562;12.38;0;0
16618;Örum Oy Ab;2025_01;+;12.38;PG0080000200000001;61-93494786;12.38;0;0
70829;Örum Oy Ab;2025_01;+;15.93;PG0080000200000001;61-93493713;15.93;0;0
214499;Örum Oy Ab;2025_01;+;13.59;PG0080000200000001;61-93493846;13.59;0;0
72174;Örum Oy Ab;2025_01;+;14.1;PG0080000200000001;61-93494398;14.1;0;0
40214;Örum Oy Ab;2025_01;+;14.1;PG0080000200000001;61-93494779;14.1;0;0
70546;Örum Oy Ab;2025_01;-;14.16;PG0080000200000001;61-93494480;-14.16;0;0
330103;Örum Oy Ab;2025_01;-;10.65;PG0080000200000001;61-93493902;-10.65;0;0
123021;Örum Oy Ab;2025_01;+;16.63;PG0080000200000001;61-93493229;16.63;0;0
40248;Örum Oy Ab;2025_01;+;14.93;PG0080000200000001;61-93493225;14.93;0;0
320012;Örum Oy Ab;2025_01;+;19.91;PG0080000200000001;61-93494465;19.91;0;0
221264;Örum Oy Ab;2025_01;+;14.28;PG0080000200000001;61-93493309;14.28;0;0
218235;Örum Oy Ab;2025_01;+;10.93;PG0080000200000001;61-93493573;10.93;0;0
3700083;Örum Oy Ab;2025_01;+;13.24;PG0080000200000001;61-93493870;13.24;0;0
218147;Örum Oy Ab;2025_01;+;13.24;PG0080000200000001;61-93494120;13.24;0;0
214532;Örum Oy Ab;2025_01;-;12.55;PG0080000200000001;61-93493581;-12.55;0;0
40214;Örum Oy Ab;2025_01;+;14.64;PG0080000200000001;61-93494779;14.64;0;0
40214;Örum Oy Ab;2025_01;+;14.64;PG0080000200000001;61-93494779;14.64;0;0
214787;Örum Oy Ab;2025_01;+;10.05;PG0080000200000001;61-93492987;10.05;0;0
3678;Örum Oy Ab;2025_01;+;10.9;PG0080000200000001;61-93494442;10.9;0;0
71341;Örum Oy Ab;2025_01;+;11.48;PG0080000200000001;61-93493183;11.48;0;0
223000;Örum Oy Ab;2025_01;+;12.39;PG0080000200000001;61-93493004;12.39;0;0
223000;Örum Oy Ab;2025_01;+;12.39;PG0080000200000001;61-93494373;12.39;0;0
214344;Örum Oy Ab;2025_01;+;12.7;PG0080000200000001;61-93494719;12.7;0;0
70829;Örum Oy Ab;2025_01;+;16.37;PG0080000300000001;61-93493713;16.37;0;0
72174;Örum Oy Ab;2025_01;-;21.88;PG0080000300000001;61-93494137;-21.88;0;0
40214;Örum Oy Ab;2025_01;+;21.88;PG0080000300000001;61-93494779;21.88;0;0
40214;Örum Oy Ab;2025_01;+;21.88;PG0080000300000001;61-93494779;21.88;0;0
16913;Örum Oy Ab;2025_01;+;21.49;PG0080000300000001;61-93494846;21.49;0;0
222072;Örum Oy Ab;2025_01;+;17.99;PG0080000300000001;61-93494459;17.99;0;0
16618;Örum Oy Ab;2025_01;+;17.99;PG0080000300000001;61-93494786;17.99;0;0
72174;Örum Oy Ab;2025_01;+;23.68;PG0080000300000001;61-93494398;23.68;0;0
71193;Örum Oy Ab;2025_01;-;23.61;PG0080000300000001;61-93493873;-23.61;0;0
214787;Örum Oy Ab;2025_01;+;17.3;PG0080000300000001;61-93492987;17.3;0;0
17467;Örum Oy Ab;2025_01;+;42.98;PG0080000300000001;61-93494624;42.98;0;0
209799;Örum Oy Ab;2025_01;+;17.11;PG0080000300000001;61-93492910;17.11;0;0
217079;Örum Oy Ab;2025_01;-;17.55;PG0080000300000001;61-93494140;-17.55;0;0
17918;Örum Oy Ab;2025_01;+;4.61;PG0080000100000001;61-93493304;4.61;0;0
210186;Örum Oy Ab;2025_01;+;4.61;PG0080000100000001;61-93494713;4.61;0;0
16618;Örum Oy Ab;2025_01;+;4.61;PG0080000100000001;61-93494786;4.61;0;0
17467;Örum Oy Ab;2025_01;+;4.61;PG0080000100000001;61-93494244;4.61;0;0
1023;Örum Oy Ab;2025_01;+;6.15;PG0080000100000001;61-93492941;6.15;0;0
320086;Örum Oy Ab;2025_01;+;6.15;PG0080000100000001;61-93493263;6.15;0;0
39100251;Örum Oy Ab;2025_01;+;5.82;PG0080000100000001;61-93493286;5.82;0;0
320012;Örum Oy Ab;2025_01;+;7.03;PG0080000100000001;61-93494465;7.03;0;0
17918;Örum Oy Ab;2025_01;+;9.7;PG0080000100000001;61-93494558;9.7;0;0
241679;Örum Oy Ab;2025_01;+;6.78;PG0080000100000001;61-93493240;6.78;0;0
3700083;Örum Oy Ab;2025_01;+;5.34;PG0080000100000001;61-93493870;5.34;0;0
358;Örum Oy Ab;2025_01;+;4.43;PG0080000100000001;61-93494329;4.43;0;0
221214;Örum Oy Ab;2025_01;+;5.05;PG0080000100000001;61-93494389;5.05;0;0
5151;Örum Oy Ab;2025_01;+;4.43;PG0080000100000001;61-93494491;4.43;0;0
2803932;Örum Oy Ab;2025_01;+;9.56;PG0080000100000001;61-93492919;9.56;0;0
330103;Örum Oy Ab;2025_01;-;9.56;PG0080000100000001;61-93493902;-9.56;0;0
353599;Örum Oy Ab;2025_01;+;5.58;PG0080000100000001;61-93494869;5.58;0;0
219207;Örum Oy Ab;2025_01;+;8.72;PG0080000100000001;61-93494122;8.72;0;0
40214;Örum Oy Ab;2025_01;+;8.72;PG0080000100000001;61-93494779;8.72;0;0
222107;Örum Oy Ab;2025_01;+;7.96;PG0080000100000001;61-93492903;7.96;0;0
320086;Örum Oy Ab;2025_01;+;8.11;PG0080000100000001;61-93493075;8.11;0;0
219101;Örum Oy Ab;2025_01;+;8.11;PG0080000100000001;61-93493287;8.11;0;0
320086;Örum Oy Ab;2025_01;+;8.11;PG0080000100000001;61-93493366;8.11;0;0
214344;Örum Oy Ab;2025_01;-;6.64;PG0080000100000001;61-93493453;-6.64;0;0
17467;Örum Oy Ab;2025_01;+;6.64;PG0080000100000001;61-93494624;6.64;0;0
